Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
3465542,05/26/2004 12:00:00 AM,06/08/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor, Waste Treatment Plant/Pumping Station (AD7)",,10306,35 DELWIT AVENUE,DELWIT AVENUE,MILL ROAD,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/08/2004 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,952014,140397,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.551974419790604,-74.11600006259528,"(40.551974419791, -74.116000062595)"
3201591,11/16/2004 12:00:00 AM,11/19/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11205,,,,,WASHINGTON PARK,WILLOUGHBY AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,11/19/2004 12:00:00 AM,02 BROOKLYN,BROOKLYN,991588,191285,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69170686846016,-73.97353914633395,"(40.69170686846, -73.973539146334)"
3375690,10/09/2004 12:00:00 AM,10/19/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10027,,,,,WEST 124 STREET,ST NICHOLAS AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,10/19/2004 12:00:00 AM,10 MANHATTAN,MANHATTAN,997239,234420,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81009501690841,-73.95307830553993,"(40.810095016908, -73.95307830554)"
3181158,07/14/2004 12:00:00 AM,07/23/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,10010,53 WEST 21 STREET,WEST 21 STREET,5 AVENUE,6 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,07/23/2004 12:00:00 AM,05 MANHATTAN,MANHATTAN,986414,209234,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.740975349785536,-73.99219083815252,"(40.740975349786, -73.992190838153)"
2956304,11/09/2004 12:00:00 AM,11/24/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,11223,463 AVENUE P,AVENUE P,EAST 3 STREET,EAST 4 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/24/2004 12:00:00 AM,12 BROOKLYN,BROOKLYN,992484,161196,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6091183234457,-73.97034489929293,"(40.609118323446, -73.970344899293)"
2929017,08/03/2004 12:00:00 AM,08/05/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11412,119-20 201 PLACE,201 PLACE,119 AVENUE,120 AVENUE,,,ADDRESS,SAINT ALBANS,,N/A,Closed,,08/05/2004 12:00:00 AM,12 QUEENS,QUEENS,1053744,191413,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.691788401225466,-73.74940374849396,"(40.691788401225, -73.749403748494)"
3428554,12/03/2004 12:00:00 AM,01/05/2005 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10003,,,,,EAST 14 STREET,1 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,01/05/2005 12:00:00 AM,06 MANHATTAN,MANHATTAN,989085,205728,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.731351188882584,-73.98255460051172,"(40.731351188883, -73.982554600512)"
2932990,08/13/2004 12:00:00 AM,08/23/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Commercial (AE2)",,10003,4 EAST 13 STREET,EAST 13 STREET,UNIVERSITY PLACE,BROADWAY,,,BLOCKFACE,NEW YORK,,N/A,Closed,,08/23/2004 12:00:00 AM,02 MANHATTAN,MANHATTAN,986576,206785,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7342534098399,-73.99160708037512,"(40.73425340984, -73.991607080375)"
3419548,08/05/2004 12:00:00 AM,08/09/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,11221,447 PULASKI STREET,PULASKI STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Closed,,08/09/2004 12:00:00 AM,03 BROOKLYN,BROOKLYN,1003017,192242,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69431675581929,-73.93232347760792,"(40.694316755819, -73.932323477608)"
3031962,07/14/2004 12:00:00 AM,07/16/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Commercial (AE2)",,11373,90-15 QUEENS BOULEVARD,QUEENS BOULEVARD,90 STREET,WOODHAVEN BOULEVARD,,,ADDRESS,ELMHURST,,N/A,Closed,,07/16/2004 12:00:00 AM,04 QUEENS,QUEENS,1019841,206663,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73384724725437,-73.87157752015248,"(40.733847247254, -73.871577520152)"
2914020,06/04/2004 12:00:00 AM,06/10/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Residential (AE1)",,10024,215 WEST 91 STREET,WEST 91 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,06/10/2004 12:00:00 AM,07 MANHATTAN,MANHATTAN,991654,227505,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79112167874405,-73.97326128208734,"(40.791121678744, -73.973261282087)"
3110413,05/17/2004 12:00:00 AM,05/19/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10019,,,,,WEST 55 STREET,8 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,05/19/2004 12:00:00 AM,04 MANHATTAN,MANHATTAN,988731,218140,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.765419190305785,-73.98382361493509,"(40.765419190306, -73.983823614935)"
3082365,06/01/2004 12:00:00 AM,06/08/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Private Carting (AD4)",,11222,874 HUMBOLDT STREET,HUMBOLDT STREET,CALYER STREET,GREENPOINT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/08/2004 12:00:00 AM,01 BROOKLYN,BROOKLYN,999126,205618,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73103807787613,-73.9463254275305,"(40.731038077876, -73.94632542753)"
2914325,04/30/2004 12:00:00 AM,05/04/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10023,170 WEST END AVENUE,WEST END AVENUE,WEST 66 STREET,WEST 70 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,05/04/2004 12:00:00 AM,07 MANHATTAN,MANHATTAN,987998,222381,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77705996992915,-73.98646737561769,"(40.777059969929, -73.986467375618)"
3088097,08/27/2004 12:00:00 AM,08/31/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Dry Cleaners (AD1)",,10467,3511 PUTNAM PLACE,PUTNAM PLACE,EAST GUN HILL ROAD,EAST 211 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/31/2004 12:00:00 AM,07 BRONX,BRONX,1018739,259789,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.879667632547545,-73.87528091569472,"(40.879667632548, -73.875280915695)"
3416390,06/24/2004 12:00:00 AM,06/29/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11356,14-16 130 STREET,130 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,COLLEGE POINT,,N/A,Closed,,06/29/2004 12:00:00 AM,07 QUEENS,QUEENS,1028977,225507,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78552762913487,-73.83848692408587,"(40.785527629135, -73.838486924086)"
3410894,04/15/2004 12:00:00 AM,04/20/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10468,153 EAST 184 STREET,EAST 184 STREET,CRESTON AVENUE,GRAND CONCOURSE,,,ADDRESS,BRONX,,N/A,Closed,,04/20/2004 12:00:00 AM,05 BRONX,BRONX,1012033,252456,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.859564458599515,-73.8995615266747,"(40.8595644586, -73.899561526675)"
3321423,07/16/2004 12:00:00 AM,08/06/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,10024,384 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 78 STREET,WEST 79 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,08/06/2004 12:00:00 AM,07 MANHATTAN,MANHATTAN,990941,223992,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78148000127817,-73.97583970086907,"(40.781480001278, -73.975839700869)"
2908355,04/03/2004 12:00:00 AM,04/07/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,10128,177 EAST 93 STREET,EAST 93 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,04/07/2004 12:00:00 AM,08 MANHATTAN,MANHATTAN,997695,224757,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78357202926712,-73.95145038999478,"(40.783572029267, -73.951450389995)"
2934846,08/11/2004 12:00:00 AM,08/12/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor, Waste Treatment Plant/Pumping Station (AD7)",,10474,1108 OAK POINT AVENUE,OAK POINT AVENUE,BARRY STREET,DUPONT STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/12/2004 12:00:00 AM,02 BRONX,BRONX,1013434,234013,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.808939261824946,-73.89457700996056,"(40.808939261825, -73.894577009961)"
2935303,09/20/2004 12:00:00 AM,10/05/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,10021,325 EAST 80 STREET,EAST 80 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/05/2004 12:00:00 AM,08 MANHATTAN,MANHATTAN,997049,221162,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77370566362835,-73.95378992995695,"(40.773705663628, -73.953789929957)"
2909955,04/13/2004 12:00:00 AM,04/13/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11358,,,,,STATION ROAD,172 STREET,INTERSECTION,FLUSHING,,N/A,Closed,,04/13/2004 12:00:00 AM,07 QUEENS,QUEENS,1041247,216490,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76070777867485,-73.79425551353626,"(40.760707778675, -73.794255513536)"
3133699,11/03/2004 12:00:00 AM,12/01/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Commercial (AA2)",,10036,48 WEST 48 STREET,WEST 48 STREET,ROCKEFELLER PLAZA,6 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/01/2004 12:00:00 AM,05 MANHATTAN,MANHATTAN,989766,215477,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75810935472837,-73.98008945590671,"(40.758109354728, -73.980089455907)"
2943512,09/02/2004 12:00:00 AM,09/28/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,10003,72 EAST 7 STREET,EAST 7 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,09/28/2004 12:00:00 AM,03 MANHATTAN,MANHATTAN,987918,204287,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72739655700506,-73.98676609559651,"(40.727396557005, -73.986766095597)"
2952260,12/03/2004 12:00:00 AM,12/30/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10024,80 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/30/2004 12:00:00 AM,07 MANHATTAN,MANHATTAN,989290,225461,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.785513111119535,-73.98180013705968,"(40.78551311112, -73.98180013706)"
3439991,06/10/2004 12:00:00 AM,06/14/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10011,30 WEST 21 STREET,WEST 21 STREET,8 AVENUE,9 AVENUE,,,BLOCKFACE,NEW YORK,,N/A,Closed,,06/14/2004 12:00:00 AM,04 MANHATTAN,MANHATTAN,984016,210557,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.744606916351756,-74.00084447480471,"(40.744606916352, -74.000844474805)"
3134984,07/02/2004 12:00:00 AM,07/14/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10036,500 WEST 48 STREET,WEST 48 STREET,10 AVENUE,AMTRAK RR,,,ADDRESS,NEW YORK,,N/A,Closed,,07/14/2004 12:00:00 AM,04 MANHATTAN,MANHATTAN,986240,217429,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.763468590478176,-73.99281632149862,"(40.763468590478, -73.992816321499)"
2932820,08/14/2004 12:00:00 AM,08/18/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Vehicular (AA4)",,11235,2210 EMMONS AVENUE,EMMONS AVENUE,EAST 21 STREET,DOOLEY STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,08/18/2004 12:00:00 AM,15 BROOKLYN,BROOKLYN,999196,151939,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58370095127623,-73.9461918303142,"(40.583700951276, -73.946191830314)"
3232135,11/11/2004 12:00:00 AM,01/31/2005 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,10001,1271 BROADWAY,BROADWAY,WEST 31 STREET,WEST 32 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,01/31/2005 12:00:00 AM,05 MANHATTAN,MANHATTAN,987515,211840,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74812782979145,-73.9882164274875,"(40.748127829791, -73.988216427487)"
3271762,08/09/2004 12:00:00 AM,08/12/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,11367,79-22 150 STREET,150 STREET,79 AVENUE,UNION TURNPIKE,,,ADDRESS,FLUSHING,,N/A,Closed,,08/12/2004 12:00:00 AM,08 QUEENS,QUEENS,1036014,201512,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71962917203701,-73.81326049434877,"(40.719629172037, -73.813260494349)"
3000605,12/22/2004 12:00:00 AM,12/23/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,11215,70 PROSPECT PARK WEST,PROSPECT PARK WEST,2 STREET,3 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/23/2004 12:00:00 AM,06 BROOKLYN,BROOKLYN,991529,182763,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.668315961178074,-73.97376110550691,"(40.668315961178, -73.973761105507)"
3281590,06/28/2004 12:00:00 AM,07/07/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Commercial (AE2)",,10012,113 MERCER STREET,MERCER STREET,SPRING STREET,PRINCE STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,07/07/2004 12:00:00 AM,02 MANHATTAN,MANHATTAN,984461,203004,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72387579172607,-73.99923876600349,"(40.723875791726, -73.999238766003)"
3235499,07/11/2004 12:00:00 AM,07/15/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Residential (AE1)",,11205,189 FRANKLIN AVENUE,FRANKLIN AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,07/15/2004 12:00:00 AM,03 BROOKLYN,BROOKLYN,995968,191817,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69316236999388,-73.95774392759142,"(40.693162369994, -73.957743927591)"
3231094,06/02/2004 12:00:00 AM,06/03/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,10002,37 MARKET STREET,MARKET STREET,HENRY STREET,MADISON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,06/03/2004 12:00:00 AM,03 MANHATTAN,MANHATTAN,985804,198851,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71247667037859,-73.99439452452106,"(40.712476670379, -73.994394524521)"
3104476,12/14/2004 12:00:00 AM,12/29/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Commercial (AA2)",,11369,,,,,ASTORIA BOULEVARD,88 STREET,INTERSECTION,EAST ELMHURST,,N/A,Closed,,12/29/2004 12:00:00 AM,03 QUEENS,QUEENS,1017155,217650,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.764014167069334,-73.881215603239,"(40.764014167069, -73.881215603239)"
3015202,12/17/2004 12:00:00 AM,01/04/2005 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,11354,,,,,150 STREET,35 AVENUE,INTERSECTION,FLUSHING,,N/A,Closed,,01/04/2005 12:00:00 AM,07 QUEENS,QUEENS,1035415,218552,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76640309843951,-73.81529177019166,"(40.76640309844, -73.815291770192)"
3416042,08/17/2004 12:00:00 AM,08/26/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,10002,217 ELDRIDGE STREET,ELDRIDGE STREET,RIVINGTON STREET,STANTON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,08/26/2004 12:00:00 AM,03 MANHATTAN,MANHATTAN,986969,202193,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.721649377573065,-73.99019087158328,"(40.721649377573, -73.990190871583)"
2985019,04/17/2004 12:00:00 AM,05/14/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11215,634 11 STREET,11 STREET,8 AVENUE,PROSPECT PARK WEST,,,ADDRESS,BROOKLYN,,N/A,Closed,,05/14/2004 12:00:00 AM,06 BROOKLYN,BROOKLYN,990224,181079,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66369473222861,-73.97846678179387,"(40.663694732229, -73.978466781794)"
2922414,07/01/2004 12:00:00 AM,07/14/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Residential (AE1)",,10029,131 EAST 101 STREET,EAST 101 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,07/14/2004 12:00:00 AM,11 MANHATTAN,MANHATTAN,998313,226852,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7893212817286,-73.94921441968118,"(40.789321281729, -73.949214419681)"
3182881,08/13/2004 12:00:00 AM,08/20/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Soot, Other (Use Comments) (AB4)",,10011,230 WEST 24 STREET,WEST 24 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,08/20/2004 12:00:00 AM,04 MANHATTAN,MANHATTAN,985302,210769,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74518874380622,-73.99620343908838,"(40.745188743806, -73.996203439088)"
2926197,06/17/2004 12:00:00 AM,07/20/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Residential (AE1)",,10465,,,,,RADIO DRIVE,GRISWOLD AVENUE,INTERSECTION,BRONX,,N/A,Closed,,07/20/2004 12:00:00 AM,10 BRONX,BRONX,1034173,246856,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84409671519841,-73.81956496962546,"(40.844096715198, -73.819564969625)"
2957122,11/21/2004 12:00:00 AM,12/15/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Residential (AE1)",,10014,78 BANK STREET,BANK STREET,WEST 4 STREET,BLEECKER STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/15/2004 12:00:00 AM,02 MANHATTAN,MANHATTAN,982936,207671,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73668546951447,-74.0047414870657,"(40.736685469514, -74.004741487066)"
3186353,06/23/2004 12:00:00 AM,06/28/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10027,283 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,MANHATTAN AVENUE,WEST 125 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,06/28/2004 12:00:00 AM,09 MANHATTAN,MANHATTAN,997301,234538,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.810418802737736,-73.95285410625999,"(40.810418802738, -73.95285410626)"
3378915,09/06/2004 12:00:00 AM,09/07/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor, Waste Treatment Plant/Pumping Station (AD7)",,11235,,,,,KNAPP STREET,VOORHIES AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,09/07/2004 12:00:00 AM,15 BROOKLYN,BROOKLYN,1003197,153559,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5881398788926,-73.9317830056961,"(40.588139878893, -73.931783005696)"
3179150,11/20/2004 12:00:00 AM,12/06/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Residential (AE1)",,10028,1660 1 AVENUE,1 AVENUE,EAST 86 STREET,EAST 87 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/06/2004 12:00:00 AM,08 MANHATTAN,MANHATTAN,998349,222452,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77724439634562,-73.94909364739203,"(40.777244396346, -73.949093647392)"
